c_Sport,c_Season,c_Event,c_Gender,n_DateSort,c_Person,c_PersonNatio,c_NOC,c_Result,n_ResultSort,c_Class
Swimming,2018,100m Backstroke,Women,20180719,Dörte Baumert,Germany,Germany,1:02.77,62770,Elite
Swimming,2018,100m Backstroke,Women,20180804,Lauren Poole,United States,United States,1:02.78,62780,Elite
Swimming,2018,100m Backstroke,Women,20180427,Shahar Menachem,Israel,Israel,1:02.78,62780,Elite
Swimming,2018,100m Backstroke,Women,20180721,Natalie Mudd,United States,United States,1:02.78,62780,Elite
Swimming,2018,100m Backstroke,Women,20180413,Karen Asprissi,Italy,Italy,1:02.79,62790,Elite
Swimming,2018,100m Backstroke,Women,20180713,Svetlana Lazareva,Russia,Russia,1:02.80,62800,Elite
Swimming,2018,100m Backstroke,Women,20180803,Talia Bates,United States,United States,1:02.80,62800,Elite
Swimming,2018,100m Backstroke,Women,20180119,Li Tianyao,China,China,1:02.81,62810,Elite
Swimming,2018,100m Backstroke,Women,20180406,Nathania Van Niekerk,South Africa,South Africa,1:02.81,62810,Elite
Swimming,2018,100m Backstroke,Women,20180801,Emma Shuppert,United States,United States,1:02.82,62820,Elite
Swimming,2018,100m Backstroke,Women,20180813,Martina Cenci,Italy,Italy,1:02.82,62820,Elite
Swimming,2018,100m Backstroke,Women,20180519,Madeleine C McDonald,Canada,Canada,1:02.82,62820,Elite
Swimming,2018,100m Backstroke,Women,20180813,Sara Alesci,Italy,Italy,1:02.83,62830,Elite
Swimming,2018,100m Backstroke,Women,20180204,Elena Gemo,Italy,Italy,1:02.83,62830,Elite
Swimming,2018,100m Backstroke,Women,20180424,Tahlia Thornton,Australia,Australia,1:02.83,62830,Elite
Swimming,2018,100m Backstroke,Women,20180423,Alexandra Papusha,Russia,Russia,1:02.84,62840,Elite
Swimming,2018,100m Backstroke,Women,20180410,Sara Franceschi,Italy,Italy,1:02.84,62840,Elite
Swimming,2018,100m Backstroke,Women,20180328,Szimonetta Galamb,Hungary,Hungary,1:02.85,62850,Elite
Swimming,2018,100m Backstroke,Women,20180112,Medi Harris,Great Britain,Great Britain,1:02.86,62860,Elite
Swimming,2018,100m Backstroke,Women,20180525,Mayuko Mori,Japan,Japan,1:02.86,62860,Elite
Swimming,2018,100m Backstroke,Women,20180707,Maria Godden,Ireland,Ireland,1:02.87,62870,Elite
Swimming,2018,100m Backstroke,Women,20180622,Zhang Wenwen,China,China,1:02.87,62870,Elite
Swimming,2018,100m Backstroke,Women,20180423,Abigail Schoorl,Australia,Australia,1:02.87,62870,Elite
Swimming,2018,100m Backstroke,Women,20181130,Kobie Melton,United States,United States,1:02.88,62880,Elite
Swimming,2018,100m Backstroke,Women,20180714,Heidi Bradley,Canada,Canada,1:02.89,62890,Elite
Swimming,2018,100m Backstroke,Women,20180803,Emily Lenihan,United States,United States,1:02.90,62900,Elite
Swimming,2018,100m Backstroke,Women,20180719,Molly Gowans,Canada,Canada,1:02.90,62900,Elite
Swimming,2018,100m Backstroke,Women,20180204,Maria Ugolkova,Switzerland,Switzerland,1:02.90,62900,Elite
Swimming,2018,100m Backstroke,Women,20180413,Alessia Bianchi,Italy,Italy,1:02.90,62900,Elite
Swimming,2018,100m Backstroke,Women,20180424,Gabriella Peiniger,Australia,Australia,1:02.91,62910,Elite
Swimming,2018,100m Backstroke,Women,20180328,Mónika Ollé,Hungary,Hungary,1:02.91,62910,Elite
Swimming,2018,100m Backstroke,Women,20180728,Alicia Arcand,Canada,Canada,1:02.92,62920,Elite
Swimming,2018,100m Backstroke,Women,20180909,Seika Abe,Japan,Japan,1:02.92,62920,Elite
Swimming,2018,100m Backstroke,Women,20181130,Asia Minnes,Canada,Canada,1:02.92,62920,Elite
Swimming,2018,100m Backstroke,Women,20180427,Kim Sanha,Korea,Korea,1:02.96,62960,Elite
Swimming,2018,100m Backstroke,Women,20180502,Yuliia Krutoholova,Ukraine,Ukraine,1:02.96,62960,Elite
Swimming,2018,100m Backstroke,Women,20180806,Gabriela Georgieva,Bulgaria,Bulgaria,1:02.97,62970,Elite
Swimming,2018,100m Backstroke,Women,20180728,Maddy Flickinger,United States,United States,1:02.98,62980,Elite
Swimming,2018,100m Backstroke,Women,20180420,Natalia De Luccas,Brazil,Brazil,1:02.98,62980,Elite
Swimming,2018,100m Backstroke,Women,20180427,Park Si Yul,Korea,Korea,1:02.98,62980,Elite
Swimming,2018,100m Backstroke,Women,20180228,Ellysia Oldsen,Australia,Australia,1:02.99,62990,Elite
Swimming,2018,100m Backstroke,Women,20180413,Sonnele Öztürk,Germany,Germany,1:02.99,62990,Elite
Swimming,2018,100m Backstroke,Women,20180119,Wu Yixin,China,China,1:02.99,62990,Elite
Swimming,2018,100m Backstroke,Women,20180413,Marie Brockhaus,Germany,Germany,1:02.99,62990,Elite
Swimming,2018,100m Backstroke,Women,20180818,Momo Iyoda,Japan,Japan,1:03.00,63000,Elite
Swimming,2018,100m Backstroke,Women,20180803,Riley Lexvold,United States,United States,1:03.00,63000,Elite
Swimming,2018,100m Backstroke,Women,20180725,Ceara Barber,Great Britain,Great Britain,1:03.00,63000,Elite
Swimming,2018,100m Backstroke,Women,20180728,Katie Mack,United States,United States,1:03.00,63000,Elite
Swimming,2018,100m Backstroke,Women,20180519,Meghan Small,United States,United States,1:03.00,63000,Elite
Swimming,2018,100m Backstroke,Women,20180510,Angelina Nikiforova,Russia,Russia,1:03.01,63010,Elite
Swimming,2018,100m Backstroke,Women,20180812,Chen Szu-Chi,Chinese Taipei,Chinese Taipei,1:03.02,63020,Elite
Swimming,2018,100m Backstroke,Women,20180413,Hellen Moffitt,United States,United States,1:03.02,63020,Elite
Swimming,2018,100m Backstroke,Women,20180616,Christina Paspalas,United States,United States,1:03.02,63020,Elite
Swimming,2018,100m Backstroke,Women,20180615,Lieke Oude Lenferink,Netherlands,Netherlands,1:03.04,63040,Elite
Swimming,2018,100m Backstroke,Women,20180702,Mollie O'Callaghan,Australia,Australia,1:03.04,63040,Elite
Swimming,2018,100m Backstroke,Women,20180719,Regan Rathwell,Canada,Canada,1:03.04,63040,Elite
Swimming,2018,100m Backstroke,Women,20180909,Erika Kitahara,Japan,Japan,1:03.05,63050,Elite
Swimming,2018,100m Backstroke,Women,20180818,Madoka Watarai,Japan,Japan,1:03.07,63070,Elite
Swimming,2018,100m Backstroke,Women,20180404,Mari Inoue,Japan,Japan,1:03.07,63070,Elite
Swimming,2018,100m Backstroke,Women,20181012,Julia Mrozinski,Germany,Germany,1:03.08,63080,Elite
Swimming,2018,100m Backstroke,Women,20180826,Miku Kojima,Japan,Japan,1:03.08,63080,Elite
Swimming,2018,100m Backstroke,Women,20180728,Chloe Hicks,United States,United States,1:03.08,63080,Elite
Swimming,2018,100m Backstroke,Women,20180329,Emily Grant,Great Britain,Great Britain,1:03.08,63080,Elite
Swimming,2018,100m Backstroke,Women,20180802,Aria Bernal,United States,United States,1:03.08,63080,Elite
Swimming,2018,100m Backstroke,Women,20180725,Carla Gonzalez,Venezuela,Venezuela,1:03.09,63090,Elite
Swimming,2018,100m Backstroke,Women,20180704,Kyla Alexander,New Zealand,New Zealand,1:03.09,63090,Elite
Swimming,2018,100m Backstroke,Women,20180714,Haley Hynes,United States,United States,1:03.09,63090,Elite
Swimming,2018,100m Backstroke,Women,20180728,Lillie Hosack,United States,United States,1:03.10,63100,Elite
Swimming,2018,100m Backstroke,Women,20180728,Bayley Stewart,United States,United States,1:03.12,63120,Elite
Swimming,2018,100m Backstroke,Women,20180720,Abby Kochevar,United States,United States,1:03.12,63120,Elite
Swimming,2018,100m Backstroke,Women,20180715,Courtney Mykkanen,United States,United States,1:03.12,63120,Elite
Swimming,2018,100m Backstroke,Women,20180525,Serena Sasahara,Japan,Japan,1:03.12,63120,Elite
Swimming,2018,100m Backstroke,Women,20180228,Samantha Wilkins,Australia,Australia,1:03.12,63120,Elite
Swimming,2018,100m Backstroke,Women,20180413,Francesca Pasquino,Italy,Italy,1:03.13,63130,Elite
Swimming,2018,100m Backstroke,Women,20180804,Ellie Waldrep,United States,United States,1:03.15,63150,Elite
Swimming,2018,100m Backstroke,Women,20180803,Sara Sylvest,Denmark,Denmark,1:03.15,63150,Elite
Swimming,2018,100m Backstroke,Women,20180725,Pia Murray,Great Britain,Great Britain,1:03.16,63160,Elite
Swimming,2018,100m Backstroke,Women,20180725,Rachel Anderson,Great Britain,Great Britain,1:03.16,63160,Elite
Swimming,2018,100m Backstroke,Women,20180328,Eszter Szabó-Feltóthy,Hungary,Hungary,1:03.17,63170,Elite
Swimming,2018,100m Backstroke,Women,20180615,Grace Countie,United States,United States,1:03.19,63190,Elite
Swimming,2018,100m Backstroke,Women,20180627,Zsuzsanna Jakabos,Hungary,Hungary,1:03.20,63200,Elite
Swimming,2018,100m Backstroke,Women,20180410,Veronica Montanari,Italy,Italy,1:03.20,63200,Elite
Swimming,2018,100m Backstroke,Women,20180813,Giulia Ramatelli,Italy,Italy,1:03.20,63200,Elite
Swimming,2018,100m Backstroke,Women,20180620,Arina Baikova,Latvia,Latvia,1:03.20,63200,Elite
Swimming,2018,100m Backstroke,Women,20180519,Tessa Wrightson,United States,United States,1:03.20,63200,Elite
Swimming,2018,100m Backstroke,Women,20180404,Yuriko Saito,Japan,Japan,1:03.21,63210,Elite
Swimming,2018,100m Backstroke,Women,20180525,Julia Scrivin,Great Britain,Great Britain,1:03.21,63210,Elite
Swimming,2018,100m Backstroke,Women,20180427,Gim Eo Jin,Korea,Korea,1:03.21,63210,Elite
Swimming,2018,100m Backstroke,Women,20180822,Yulduz Kuchkarova,Uzbekistan,Uzbekistan,1:03.21,63210,Elite
Swimming,2018,100m Backstroke,Women,20180801,Kiley Wilhelm,United States,United States,1:03.22,63220,Elite
Swimming,2018,100m Backstroke,Women,20180623,Sara Metzsch,United States,United States,1:03.22,63220,Elite
Swimming,2018,100m Backstroke,Women,20180423,Kristina Vershinina,Russia,Russia,1:03.22,63220,Elite
Swimming,2018,100m Backstroke,Women,20180603,Kaitlin Harty,United States,United States,1:03.23,63230,Elite
Swimming,2018,100m Backstroke,Women,20180803,Felicia Pasadyn,United States,United States,1:03.25,63250,Elite
Swimming,2018,100m Backstroke,Women,20180413,Ambra Esposito,Italy,Italy,1:03.26,63260,Elite
Swimming,2018,100m Backstroke,Women,20180423,Samantha Schlicht,Australia,Australia,1:03.26,63260,Elite
Swimming,2018,100m Backstroke,Women,20180708,Zhada Fields,United States,United States,1:03.27,63270,Elite
Swimming,2018,100m Backstroke,Women,20180413,Lorena Barfucci,Italy,Italy,1:03.28,63280,Elite
Swimming,2018,100m Backstroke,Women,20180728,Sophia Tuinman,United States,United States,1:03.28,63280,Elite
Swimming,2018,100m Backstroke,Women,20180909,Mao Tanaka,Japan,Japan,1:03.28,63280,Elite
Swimming,2018,100m Backstroke,Women,20180413,Sara Ongaro,Italy,Italy,1:03.28,63280,Elite
Swimming,2018,100m Backstroke,Women,20180424,Charli Brown,Australia,Australia,1:03.29,63290,Elite
Swimming,2018,100m Backstroke,Women,20180728,Abby Richter,United States,United States,1:03.29,63290,Elite
Swimming,2018,100m Backstroke,Women,20180413,Martina Biasioli,Italy,Italy,1:03.29,63290,Elite
Swimming,2018,100m Backstroke,Women,20180413,Lena Grabowski,Austria,Austria,1:03.30,63300,Elite
Swimming,2018,100m Backstroke,Women,20180802,Kate Hazlett,United States,United States,1:03.30,63300,Elite
Swimming,2018,100m Backstroke,Women,20180806,Signhild Joensen,Faroe Islands,Faroe Islands,1:03.30,63300,Elite
Swimming,2018,100m Backstroke,Women,20180728,Olivia Carter,United States,United States,1:03.31,63310,Elite
Swimming,2018,100m Backstroke,Women,20180413,Maddie Hess,United States,United States,1:03.32,63320,Elite
Swimming,2018,100m Backstroke,Women,20180626,Paige Flynn,New Zealand,New Zealand,1:03.32,63320,Elite
Swimming,2018,100m Backstroke,Women,20180804,Natalie Mannion,United States,United States,1:03.33,63330,Elite
Swimming,2018,100m Backstroke,Women,20180706,Karoline Soerensen,Denmark,Denmark,1:03.33,63330,Elite
Swimming,2018,100m Backstroke,Women,20180422,Abbey Webb,Australia,Australia,1:03.34,63340,Elite
Swimming,2018,100m Backstroke,Women,20180909,Sayaka Shirai,Japan,Japan,1:03.34,63340,Elite
Swimming,2018,100m Backstroke,Women,20180525,Mana Naitou,Japan,Japan,1:03.34,63340,Elite
Swimming,2018,100m Backstroke,Women,20180413,Callie Dickinson,United States,United States,1:03.35,63350,Elite
Swimming,2018,100m Backstroke,Women,20180909,Suzuha Watanabe,Japan,Japan,1:03.35,63350,Elite
Swimming,2018,100m Backstroke,Women,20180725,Honey Osrin,South Africa,South Africa,1:03.36,63360,Elite
Swimming,2018,100m Backstroke,Women,20180909,Airi Yamaguchi,Japan,Japan,1:03.37,63370,Elite
Swimming,2018,100m Backstroke,Women,20181130,Destiny Nelson,United States,United States,1:03.37,63370,Elite
Swimming,2018,100m Backstroke,Women,20180721,Emily Meilus,United States,United States,1:03.37,63370,Elite
Swimming,2018,100m Backstroke,Women,20180330,Vilma Ruotsalainen,Finland,Finland,1:03.37,63370,Elite
Swimming,2018,100m Backstroke,Women,20180707,Aly Tetzloff,United States,United States,1:03.39,63390,Elite
Swimming,2018,100m Backstroke,Women,20180422,Matilda Wangoma,Australia,Australia,1:03.40,63400,Elite
Swimming,2018,100m Backstroke,Women,20180531,Annalena Wagner,Germany,Germany,1:03.40,63400,Elite
Swimming,2018,100m Backstroke,Women,20180623,Kendall Shields,United States,United States,1:03.40,63400,Elite
Swimming,2018,100m Backstroke,Women,20180728,Stephanie Nelson,United States,United States,1:03.40,63400,Elite
Swimming,2018,100m Backstroke,Women,20180525,Mathilde Jean,France,France,1:03.40,63400,Elite
Swimming,2018,100m Backstroke,Women,20180823,Yui Ibayashi,Japan,Japan,1:03.41,63410,Elite
Swimming,2018,100m Backstroke,Women,20180715,Zoe Cosgrove,United States,United States,1:03.41,63410,Elite
Swimming,2018,100m Backstroke,Women,20180823,Nurul Fajar Fitriyati,Indonesia,Indonesia,1:03.41,63410,Elite
Swimming,2018,100m Backstroke,Women,20180707,Trine Forss,Sweden,Sweden,1:03.41,63410,Elite
Swimming,2018,100m Backstroke,Women,20180719,Lena Riedemann,Germany,Germany,1:03.43,63430,Elite
Swimming,2018,100m Backstroke,Women,20180713,Tereza Grusova,Czech Republic,Czech Republic,1:03.43,63430,Elite
Swimming,2018,100m Backstroke,Women,20180412,Sarah Bro,Denmark,Denmark,1:03.43,63430,Elite
Swimming,2018,100m Backstroke,Women,20180826,Misato Hoshi,Japan,Japan,1:03.44,63440,Elite
Swimming,2018,100m Backstroke,Women,20180423,Sofya Petrova,Russia,Russia,1:03.44,63440,Elite
Swimming,2018,100m Backstroke,Women,20180328,Evelyn Verrasztó,Hungary,Hungary,1:03.45,63450,Elite
Swimming,2018,100m Backstroke,Women,20180413,Ruan Zhiqin,China,China,1:03.45,63450,Elite
Swimming,2018,100m Backstroke,Women,20180519,Hannah Burvill,Great Britain,Great Britain,1:03.45,63450,Elite
Swimming,2018,100m Backstroke,Women,20180809,Chiara Fontana,Italy,Italy,1:03.46,63460,Elite
Swimming,2018,100m Backstroke,Women,20180525,Weronika Gorecka,Poland,Poland,1:03.46,63460,Elite
Swimming,2018,100m Backstroke,Women,20180412,Isabella K. Soerensen,Denmark,Denmark,1:03.46,63460,Elite
Swimming,2018,100m Backstroke,Women,20180328,Henrietta Adam,Hungary,Hungary,1:03.47,63470,Elite
Swimming,2018,100m Backstroke,Women,20180719,Lucie Kühn,Germany,Germany,1:03.48,63480,Elite
Swimming,2018,100m Backstroke,Women,20180610,Missy Franklin,United States,United States,1:03.48,63480,Elite
Swimming,2018,100m Backstroke,Women,20180711,Morgan Scott,United States,United States,1:03.48,63480,Elite
Swimming,2018,100m Backstroke,Women,20180424,Olivia Lefoe,Australia,Australia,1:03.49,63490,Elite
Swimming,2018,100m Backstroke,Women,20180303,Caitlin Hubbard,Great Britain,Great Britain,1:03.49,63490,Elite
Swimming,2018,100m Backstroke,Women,20180728,Kacey Oberlander,United States,United States,1:03.49,63490,Elite
Swimming,2018,100m Backstroke,Women,20180531,Annabell Moeritz,Germany,Germany,1:03.50,63500,Elite
Swimming,2018,100m Backstroke,Women,20180507,Alexia T Assuncao,Brazil,Brazil,1:03.50,63500,Elite
Swimming,2018,100m Backstroke,Women,20180413,Asia Ricci,Italy,Italy,1:03.50,63500,Elite
Swimming,2018,100m Backstroke,Women,20180622,Zhou Min,China,China,1:03.51,63510,Elite
Swimming,2018,100m Backstroke,Women,20180826,Mirei Aotsuka,Japan,Japan,1:03.51,63510,Elite
Swimming,2018,100m Backstroke,Women,20180707,Madison Homovich,United States,United States,1:03.51,63510,Elite
Swimming,2018,100m Backstroke,Women,20180425,Emily Jones,Australia,Australia,1:03.51,63510,Elite
Swimming,2018,100m Backstroke,Women,20180813,Giulia Borra,Italy,Italy,1:03.51,63510,Elite
Swimming,2018,100m Backstroke,Women,20180615,Emma Seiberlich,United States,United States,1:03.52,63520,Elite
Swimming,2018,100m Backstroke,Women,20180228,Zoe Williams,Australia,Australia,1:03.53,63530,Elite
Swimming,2018,100m Backstroke,Women,20180525,Yuumi Kawano,Japan,Japan,1:03.53,63530,Elite
Swimming,2018,100m Backstroke,Women,20180427,Aviv Barzelay,Israel,Israel,1:03.53,63530,Elite
Swimming,2018,100m Backstroke,Women,20180728,Shannon Meadway,Canada,Canada,1:03.54,63540,Elite
Swimming,2018,100m Backstroke,Women,20180422,Tanya Stovgaard,Australia,Australia,1:03.54,63540,Elite
Swimming,2018,100m Backstroke,Women,20180112,Harriet West,Wales,Great Britain,1:03.56,63560,Elite
Swimming,2018,100m Backstroke,Women,20180519,Mallory Comerford,United States,United States,1:03.56,63560,Elite
Swimming,2018,100m Backstroke,Women,20180317,Rafaela Gomes Azevedo,Portugal,Portugal,1:03.57,63570,Elite
Swimming,2018,100m Backstroke,Women,20180527,Vera Koprivova,Czech Republic,Czech Republic,1:03.58,63580,Elite
Swimming,2018,100m Backstroke,Women,20180707,Claudia Espinosa Patilla,Spain,Spain,1:03.58,63580,Elite
Swimming,2018,100m Backstroke,Women,20180404,Emu Higuchi,Japan,Japan,1:03.58,63580,Elite
Swimming,2018,100m Backstroke,Women,20180525,Rim Ouennich,Tunisia,Tunisia,1:03.58,63580,Elite
Swimming,2018,100m Backstroke,Women,20180623,Emma Carlton,United States,United States,1:03.59,63590,Elite
Swimming,2018,100m Backstroke,Women,20180406,Sterre Mooiweer,Netherlands,Netherlands,1:03.60,63600,Elite
Swimming,2018,100m Backstroke,Women,20180726,Amy Tang,United States,United States,1:03.60,63600,Elite
Swimming,2018,100m Backstroke,Women,20180725,Brodie Judge,France,France,1:03.60,63600,Elite
Swimming,2018,100m Backstroke,Women,20180727,Maggie Wanezek,United States,United States,1:03.60,63600,Elite
Swimming,2018,100m Backstroke,Women,20180707,Elçin Türkmenoglu,Turkey,Turkey,1:03.60,63600,Elite
Swimming,2018,100m Backstroke,Women,20180413,Martina Santi,Italy,Italy,1:03.61,63610,Elite
Swimming,2018,100m Backstroke,Women,20180707,Melanie Margalis,United States,United States,1:03.61,63610,Elite
Swimming,2018,100m Backstroke,Women,20180429,Emma Day,England,Great Britain,1:03.61,63610,Elite
Swimming,2018,100m Backstroke,Women,20180525,Suzuka Kawasaki,Japan,Japan,1:03.62,63620,Elite
Swimming,2018,100m Backstroke,Women,20180530,Ajna Késely,Hungary,Hungary,1:03.63,63630,Elite
Swimming,2018,100m Backstroke,Women,20180813,Alice Antonia Scarabelli,Italy,Italy,1:03.63,63630,Elite
Swimming,2018,100m Backstroke,Women,20180714,Elli Ferrin,United States,United States,1:03.63,63630,Elite
Swimming,2018,100m Backstroke,Women,20180525,Laura Pogorzelska,Poland,Poland,1:03.63,63630,Elite
Swimming,2018,100m Backstroke,Women,20180418,Annabell Simpson,New Zealand,New Zealand,1:03.63,63630,Elite
Swimming,2018,100m Backstroke,Women,20180423,Ekaterina Nikonova,Russia,Russia,1:03.64,63640,Elite
Swimming,2018,100m Backstroke,Women,20180112,Eleni-Anna Koutsouveli,Greece,Greece,1:03.64,63640,Elite
Swimming,2018,100m Backstroke,Women,20180725,Emily Peck,Great Britain,Great Britain,1:03.64,63640,Elite
Swimming,2018,100m Backstroke,Women,20180622,Xie Canhui,China,China,1:03.65,63650,Elite
Swimming,2018,100m Backstroke,Women,20180622,Wan Letian,China,China,1:03.66,63660,Elite
Swimming,2018,100m Backstroke,Women,20180909,Aki Komiya,Japan,Japan,1:03.66,63660,Elite
